userID	itemID	label
2414	5358	0
4405	4232	1
198	512	0
9259	619	1
6167	3775	1
2609	623	1
487	3895	0
4389	11258	0
10402	595	0
10164	3682	1
727	10322	0
8951	6547	0
256	11343	0
243	11429	1
784	11433	0
978	3217	0
13005	213	1
12056	5034	0
9407	10044	0
1750	5750	1
299	7782	0
12610	5606	1
346	828	0
1391	5781	0
4616	5647	0
12058	10004	0
7531	4232	1
1158	10203	0
16	11305	0
5115	2139	0
409	6771	0
9488	6518	1
14381	3953	1
6756	7038	1
4928	6500	0
4258	4238	1
1503	215	1
9440	7777	0
13911	1173	1
9531	822	0
5887	11392	0
1308	909	1
355	7813	1
15909	107	1
1371	1526	0
14639	9091	0
5122	3731	0
8262	8986	0
1605	2208	1
1834	3516	0
37	6518	1
10535	712	1
14778	7655	0
12105	1839	1
826	9209	0
14240	1873	0
12605	11468	0
14158	2698	1
5103	8265	1
4012	9906	1
10267	10242	0
5240	11096	0
6865	2730	0
3206	9503	0
13324	7346	1
9148	8460	0
4303	2497	1
9199	7058	1
930	9242	1
6832	8702	1
195	10918	1
4368	10977	0
14325	2256	0
3193	3355	0
5320	4867	1
5146	9785	0
568	7513	1
7518	8291	0
2142	2064	0
3888	8254	1
1784	2350	0
11009	3547	1
2326	1299	0
6266	8523	0
242	7097	0
5121	4565	1
212	4929	1
12709	8029	0
5825	10721	0
11806	62	1
15984	6420	1
676	6514	0
5614	3546	1
315	9666	0
117	6569	0
1893	8335	1
3717	3600	0
12269	11015	0
567	5226	1
2679	4203	0
2291	3546	1
7715	5278	0
461	11317	0
12145	3227	0
6969	9216	1
1391	645	1
1922	6889	0
3671	11512	1
4822	2346	1
5720	6435	0
9470	8046	1
9932	8933	1
11022	1983	1
12146	471	0
992	10644	1
9738	6222	1
3011	4159	1
11438	7289	1
6716	11460	0
3748	6476	0
12778	5627	1
4849	3048	0
5144	2546	0
11948	3455	1
140	5963	0
10831	6917	1
2017	5110	0
14107	5935	1
5662	6771	0
3488	5494	1
6888	8449	0
4090	1151	1
12527	1836	1
632	3422	1
2528	134	0
1043	4053	1
1595	10587	1
9996	3184	0
65	6750	1
433	8835	1
8453	879	0
7137	3299	0
360	478	1
2359	5837	0
11481	1190	0
12139	7520	0
6121	10855	0
660	2218	0
2186	6556	1
11113	3332	1
8410	5730	1
14307	11218	0
3517	260	1
2524	7725	0
125	8527	0
12353	2757	1
12742	3546	1
251	10157	1
11797	7407	0
13903	8476	1
14434	1585	1
3965	3312	0
11417	9906	1
10957	1806	0
12064	10833	0
1427	7941	0
321	11302	1
5932	8547	0
3130	9954	0
16203	6232	0
9513	6421	1
7499	119	1
7686	9113	0
4046	3729	1
6303	6298	0
13083	7894	0
1586	6557	1
13318	9375	0
305	8109	1
9771	9390	0
15907	10687	1
2603	7683	1
6662	1703	1
8451	4721	1
10124	3466	0
7200	9959	0
15531	1685	1
12161	3043	0
10231	5700	0
14798	1184	1
5797	9613	1
1764	3118	0
539	10000	0
5116	4545	0
174	2941	1
802	476	0
4821	5285	0
231	6679	0
7446	9941	0
10655	62	1
5854	1008	0
3210	265	0
11254	1947	1
4831	3127	1
4668	10431	0
2522	10610	0
980	10841	1
1352	5672	0
7006	4471	0
3806	5318	0
4742	4542	0
12596	5730	1
7151	3422	1
220	11417	0
3286	7404	1
384	6514	1
7973	10507	0
1167	1146	1
14724	6452	0
8336	5711	1
3032	10728	0
8347	10614	0
5565	6208	0
2483	894	0
158	3924	0
239	4590	1
13044	6903	1
16013	8846	1
240	8338	0
9899	7034	0
1270	3235	1
1280	10955	1
1973	5965	1
2635	9826	0
568	1026	1
2567	2022	1
30	5033	0
7850	3276	0
3058	5659	1
9	5956	0
329	875	0
12302	9991	0
7112	6809	1
5863	1485	0
12924	62	1
181	10777	1
2986	8506	0
15475	10462	0
2324	9737	1
7430	456	1
204	1001	0
8126	6410	0
8380	8745	1
13975	10057	1
8400	955	0
15572	10839	0
4865	6141	0
2234	10357	0
4900	6165	0
98	2000	0
1231	10340	0
10541	4626	0
15180	5796	0
5565	8848	0
731	1645	1
427	7136	1
240	7413	1
2164	8840	0
3375	7080	1
13710	8074	1
4820	7679	0
559	1649	1
11404	7165	1
98	5859	0
9672	215	1
6403	7032	0
2470	7410	1
8434	5703	1
3204	6048	1
15087	3861	1
13964	1273	1
14072	11505	1
1668	11281	1
11517	8424	1
5288	4716	1
6258	10278	1
11624	3521	1
3247	7185	0
4841	3035	1
3712	9562	0
8203	11138	1
1973	4537	0
15122	11498	1
15879	2867	0
1676	5389	0
295	6582	0
1275	5258	1
9987	2894	1
10048	102	0
3823	7013	1
235	8731	1
15789	6339	0
314	9320	0
3350	2699	1
4937	1492	0
14	3645	0
3032	8781	1
628	642	0
11262	6723	0
14020	5872	1
4879	5936	0
1414	9677	0
1740	8979	1
270	3263	0
4936	6477	0
12650	1626	0
4935	7235	1
1772	702	0
3051	6564	1
2134	5612	1
4234	4102	0
158	6258	0
7382	7323	1
226	5278	1
9162	3996	1
5922	10112	0
15079	3925	0
6870	7477	0
63	6103	0
8193	9463	0
10501	8142	1
3641	4450	1
7185	481	0
1093	4669	1
3998	3259	1
2745	8835	1
828	6823	0
6282	11498	1
212	8388	1
13185	6300	0
4927	5605	1
37	5292	1
4765	509	0
435	2571	1
662	9628	0
32	3993	0
2115	11344	1
9882	10687	0
13206	8065	0
106	1617	1
3461	10391	1
15655	9484	0
10185	152	1
4616	6232	0
12406	5948	1
4567	2437	0
11959	302	0
9945	9861	0
9895	6086	1
5911	10934	0
12885	5986	1
6070	8991	0
16143	631	1
1083	520	0
3662	8075	0
963	2855	0
5698	10592	1
625	10200	0
4261	3330	0
342	6939	1
837	16	1
3746	2936	0
2013	1784	0
11679	3578	0
14994	1799	1
15076	11156	1
232	2450	1
3561	958	1
1982	8181	0
15887	10693	0
315	478	0
505	4883	1
11603	8241	1
9723	1026	1
322	6152	1
6212	5201	0
1983	7282	0
6102	8363	0
7306	4384	0
6731	6353	0
5677	1122	1
5230	761	1
1256	11121	0
14028	10933	1
7737	3296	0
12682	3095	0
214	1822	1
10428	7177	1
1634	6711	1
81	8282	0
7366	5788	1
890	3513	0
8723	9772	1
750	6146	0
427	4647	1
11368	4290	0
650	6809	0
1684	3875	0
477	6432	1
684	4215	0
2928	5937	0
648	9538	1
5056	5425	0
9133	8559	1
8929	6192	0
9993	3546	1
13018	2398	1
2754	5244	0
5784	4838	1
2239	3259	1
245	805	0
739	3408	1
3730	1568	1
2239	6288	1
2469	2506	1
10429	5855	1
2582	11178	0
1466	9047	1
8583	1072	1
681	7009	1
2013	6894	0
13707	5284	0
2208	5299	0
161	7931	1
7157	9151	0
193	8177	0
11690	6312	0
1271	1668	1
2939	1703	1
1545	1358	1
5325	3101	0
2733	9224	1
14404	7038	1
2512	5756	0
4591	7985	0
8177	2638	0
1137	8027	1
15224	10808	1
3347	4508	0
7212	7776	1
8967	171	1
15914	5808	0
950	5547	0
583	11197	0
8736	6790	1
14273	8237	0
15673	7104	1
5300	9638	1
12460	3738	0
346	5254	1
700	10957	0
3287	6022	0
2683	8648	0
2170	2175	1
4915	4817	1
6182	3422	1
2487	2360	0
6969	7710	0
463	5445	0
6214	9710	0
2958	783	0
11554	6745	0
4572	616	0
15886	10269	0
9260	5775	0
12861	3987	1
1202	5852	1
10872	10826	1
4195	5550	0
239	7639	0
1515	10294	1
15323	1976	0
4127	3240	1
978	6691	1
13131	7322	0
10926	2676	0
13224	2563	0
6563	5516	1
5940	2832	0
2999	9589	1
169	6987	1
9134	3913	0
4553	6279	0
705	3491	0
1083	3783	0
11953	8875	0
5793	6164	0
7710	1978	0
13652	5825	0
7336	474	0
12506	3431	1
32	4188	1
10853	10096	0
1779	8979	1
14346	6806	1
218	6466	0
1784	8262	0
6603	11377	1
7211	2986	1
8422	7497	0
14632	6909	0
161	228	0
978	6619	1
15707	3480	1
371	4067	0
3186	1284	0
2239	1864	1
7054	8513	0
6716	8365	0
306	5588	0
1437	7420	0
991	10587	1
9662	104	1
5327	3411	0
5039	6366	0
158	1596	0
13996	7781	1
369	4264	0
14102	6213	0
1333	11437	1
12197	7588	1
10689	5822	1
4479	5909	0
5019	8268	1
607	8681	1
7900	4571	1
11343	10750	0
5698	1968	1
2087	3045	0
4317	2836	1
11182	8128	1
15301	2622	1
526	10007	0
4192	6123	0
2483	8114	0
12119	10036	0
12765	10005	0
13519	2759	1
3033	6409	1
5054	10440	1
982	4694	0
14302	645	1
14011	2200	0
3467	8747	0
1702	2638	0
13812	190	1
3116	1276	1
3007	4864	0
12254	7312	0
5093	930	1
2589	5586	0
2464	1103	1
2054	6691	1
1058	2487	1
15981	7446	1
10156	1030	1
11397	2874	0
1059	5363	0
12344	9448	0
3763	7263	0
4352	9939	1
11916	7763	0
4345	10500	1
1490	1569	1
6626	6100	1
358	5325	1
2181	372	1
14949	7833	0
15067	9276	1
2878	11463	0
3486	1895	1
9035	6120	1
11928	6657	0
16086	10322	1
4353	1711	0
6301	119	1
12297	4572	0
9153	6232	1
11603	8886	0
4733	4668	0
564	8961	0
524	5891	0
2282	11060	1
300	3629	0
11720	2233	0
9287	5193	0
5168	4615	0
15398	7634	1
826	8782	0
7421	8334	0
3578	6535	0
14433	4222	1
1784	764	1
12825	9060	0
4880	433	0
1324	3668	0
6061	3630	1
9880	7344	0
3137	2361	0
6476	6669	1
874	1768	1
826	10622	0
770	7390	1
15399	7688	0
11578	6196	0
8273	7908	1
763	10788	0
8423	1420	0
11986	10698	0
2565	6042	0
16168	11222	1
1460	2108	1
5637	7247	0
311	1665	0
168	1117	0
6111	6907	0
547	6914	0
5083	8526	0
64	11355	1
8534	2955	0
3594	62	1
14344	1063	0
12043	7010	1
2523	1930	1
14416	5433	0
981	5739	1
10774	10296	0
10973	61	1
4549	1480	0
231	6080	1
3249	2500	1
1917	4836	1
5576	6132	0
7364	3718	1
15751	8571	1
11995	8730	0
3640	5385	1
726	6917	1
823	685	1
8016	7546	0
4562	4625	0
2507	2031	1
10119	9319	0
398	2757	1
13452	385	0
246	7658	0
13722	8868	0
6468	5440	1
7563	7773	0
360	4051	1
667	2675	1
6255	1218	0
783	3989	1
10065	6202	0
13192	5435	0
1655	11333	0
14053	1354	0
2560	4793	1
3186	10302	0
980	2309	1
7180	8173	0
6933	5315	1
11114	10891	0
7374	62	1
6885	8902	0
1533	104	1
11653	6283	0
10489	314	0
708	2189	1
268	5005	1
12862	5921	0
1158	7660	1
13754	8503	1
1237	870	0
3995	9545	1
5941	2840	1
853	1791	0
821	4549	0
10801	6270	0
1037	2114	1
7713	7410	1
6566	7353	0
8326	11051	1
13454	3424	1
5683	1883	1
5872	9047	0
1506	10573	0
6218	3861	1
4	3650	1
5183	11462	1
364	11358	0
9413	1131	1
345	6977	0
12672	5211	0
364	1842	0
8173	5318	1
10869	6513	0
1499	4283	0
13256	1392	1
2161	7267	0
6528	11462	1
8265	10996	0
5631	3431	1
821	7116	0
14363	4111	1
311	2119	0
11229	11206	1
14	6806	1
15204	2607	0
13020	11325	0
942	2232	0
14681	6574	1
7057	2362	1
12005	2757	1
12952	6958	0
14569	11267	0
14223	10021	1
753	3534	0
1628	8886	1
239	7509	0
360	10303	1
13513	7159	0
5644	877	0
15057	940	1
75	834	1
12777	8030	1
8775	5325	0
4985	6978	1
1347	11348	0
15385	2076	0
13887	6338	1
14916	10808	1
12360	6985	1
13602	8003	1
2202	5632	0
5625	4714	0
2641	4927	0
8886	4959	1
12263	6577	0
311	4048	0
11894	4052	0
1164	7692	1
10131	8268	0
7894	9903	1
11646	1492	1
1675	10570	0
2432	7474	0
5918	5722	1
360	4692	0
13349	4267	1
654	9451	1
9847	2941	1
882	8726	1
14342	2425	1
2100	2952	1
454	7113	0
4137	10151	0
5506	9015	1
12175	4466	0
2426	10017	1
9465	10909	0
7758	1026	1
6901	6409	1
9917	9603	0
14068	1562	1
3302	2661	0
16005	5782	1
5433	7853	1
4514	11052	1
1285	6120	1
810	1870	1
1781	10465	1
14556	9913	1
7988	9311	0
381	4925	0
3000	6353	1
1493	5973	1
4107	5561	0
5428	8033	0
8631	9385	1
2466	7958	1
4498	8269	0
342	5346	1
7724	9488	1
1624	1864	1
5643	7991	0
9904	7201	0
13205	1259	0
14533	904	0
286	2420	1
8245	5366	0
16207	2335	0
1639	6846	0
950	8411	0
2320	2751	0
16	8595	1
6289	8119	0
2079	9916	1
3779	5074	0
10665	2541	1
2274	4989	0
4298	8611	0
8916	3677	0
11716	6176	0
6507	11023	1
4807	6459	0
5478	6420	1
10845	8454	1
12756	1264	0
666	3390	1
1934	3858	0
4138	8631	0
2443	6305	1
3151	3093	0
564	1441	0
6879	10019	1
465	7147	0
9672	6977	1
401	8774	0
22	9344	0
1677	4241	1
10111	7363	0
14977	645	1
10379	9956	1
2832	4795	0
1639	6159	1
10531	10050	0
6152	3646	1
12410	9455	0
3385	2892	1
2373	3037	1
11465	8004	1
504	4188	1
1826	8886	1
3029	6182	0
8684	7853	1
6350	2835	1
515	1932	1
11305	2757	1
10467	9212	0
14437	7752	1
1557	9947	0
427	3007	1
5298	7516	0
7171	6620	0
11027	216	0
1601	9503	1
10794	2389	0
16197	332	1
2340	3435	0
161	7841	1
3291	4967	0
13695	3340	0
15489	11291	1
3643	6513	1
3098	15	1
13326	6243	0
4057	2397	0
3755	9495	0
6269	8189	0
2577	9431	1
1613	9143	1
169	4699	0
9751	9404	0
544	5794	0
269	5359	0
6716	42	1
171	74	1
9667	6930	0
3939	593	0
1074	172	0
15376	7029	0
8574	3780	0
11666	5953	1
239	5944	1
8867	3962	1
6397	8400	1
2438	11274	0
1668	2383	0
9947	7694	1
5879	8559	1
1462	7040	1
8980	3479	0
11353	5821	0
13342	5043	1
6120	5047	0
11529	9772	1
7591	2277	1
220	8946	0
15109	5046	0
12552	5982	0
7513	2187	1
11735	9315	0
2170	1894	1
897	9810	0
7703	2302	0
1908	5800	1
10117	10912	1
884	5441	0
11133	10366	1
823	2228	1
4515	5819	1
13784	11206	1
846	3504	0
13737	5201	1
0	1455	0
15664	1768	1
584	2863	0
13717	2395	0
4253	2226	0
13513	829	1
9157	10587	1
559	1623	1
6480	376	1
4105	10003	1
15952	1991	1
8835	7618	1
2895	8886	1
4774	4647	0
12854	9366	1
3221	7083	0
2703	6767	1
14800	8335	1
14739	3081	1
727	10891	0
9866	6601	1
1332	8265	1
9034	267	0
1946	5769	0
107	7465	1
305	8134	1
15396	645	1
14242	5270	1
5715	6809	0
6300	10922	1
10133	3668	0
3580	6941	1
1487	3391	1
8832	10547	0
9626	1123	0
3361	8419	0
2100	5736	1
11635	5434	0
570	5415	1
3706	3971	1
13966	10020	0
9949	2498	0
13590	7230	1
