userID	itemID	label
16417	3852	1
9308	7651	0
17744	3561	1
2263	1147	1
11161	10771	0
5881	7383	1
12324	7940	0
5191	252	1
14149	13312	0
6261	2670	1
11122	1566	1
992	1880	1
7588	243	1
812	14075	0
11987	13997	0
9078	3355	1
13767	12986	0
15921	9655	0
2553	4917	1
16546	10171	0
1336	6190	0
505	732	1
5363	8059	1
7621	14423	0
13971	4174	0
2259	139	1
6764	11592	0
6202	643	0
11368	5	1
1963	3787	1
7790	221	1
12843	13860	0
4491	13987	0
5431	11628	0
16429	2257	1
10058	5812	0
9040	5908	1
15291	2344	0
10487	4584	1
14162	24	1
8110	330	1
3593	7155	0
13173	8896	1
14483	10185	0
10533	999	1
7651	13018	1
14125	1723	1
10032	4529	0
16502	13514	1
14806	940	1
568	593	1
13991	5810	0
5659	9531	0
16268	2501	0
12903	1578	1
7348	1578	1
9491	4173	1
8088	6	1
7521	4733	0
2397	261	1
6505	5722	0
3699	231	1
4895	1169	1
13579	12843	0
301	5148	0
1868	10510	0
12269	1097	1
10733	12685	0
1606	529	1
6308	3070	0
14503	8535	0
14910	8845	0
7416	13470	0
2474	4752	1
11836	5835	0
8297	717	1
13007	3495	1
14623	4617	1
7392	253	1
6492	216	1
531	4304	0
16454	13474	1
15282	11518	1
1040	382	0
14688	2485	1
16110	12982	0
16494	712	1
11976	14818	0
14465	90	1
11112	4127	1
11354	8171	0
4618	1117	0
1360	5080	0
10817	2118	1
7659	14681	0
11435	95	1
11152	3694	1
16279	12410	1
8027	13146	0
13212	13266	0
15533	901	1
4884	5	1
15674	7055	1
1292	10327	0
13206	5	1
17548	8287	0
6646	8	1
8504	8173	0
12266	6263	1
13486	5	1
9062	48	0
17720	10458	0
12762	12601	0
8799	5143	1
15197	4809	1
17753	4442	1
5164	7093	0
17430	9062	0
9070	3829	1
761	539	1
12538	4529	0
10712	1752	1
895	830	0
11105	2296	1
16314	5620	1
9812	2381	1
7790	8165	1
13456	6380	0
8629	5836	1
6486	5089	1
3546	95	1
4378	7487	0
11548	1510	0
12920	1937	1
15174	616	1
17475	253	1
841	1706	1
1683	5	1
13667	1374	1
3981	13038	0
8174	2979	0
12201	11586	0
12208	8	1
10029	9780	1
6486	10157	0
665	103	1
958	4351	0
15498	1029	0
11265	8476	0
966	6737	0
14500	9958	1
4178	5037	1
4217	2051	1
5540	6822	0
6680	5	1
2263	10411	0
6553	2040	1
135	40	1
8893	3538	1
66	6276	0
1393	5	1
15032	10479	0
10843	8095	0
9819	2845	0
10937	4412	0
790	5002	1
11439	2126	0
6257	7643	1
11086	3908	1
790	12809	0
16057	5214	1
16034	1711	1
14410	11360	0
16228	12102	0
16788	5	1
17189	5081	1
6101	12510	0
395	290	1
4080	1187	1
13748	3077	1
10487	304	1
15124	10438	1
2745	6731	0
1850	266	1
963	381	1
13409	9347	1
15958	1841	1
9432	9452	0
11536	6380	0
12211	9705	0
397	7427	0
13155	8366	1
10243	10215	1
6486	5691	0
12251	1563	1
12387	12881	0
12615	1449	1
16235	13311	1
5069	4882	0
14527	568	1
9268	3334	1
17848	4590	1
7953	8770	0
9962	8509	0
14933	14074	0
12071	2260	0
5533	12601	0
8205	745	1
17535	10620	0
5078	7553	0
1214	3093	0
4200	640	0
7809	9161	0
9548	745	1
11124	7515	1
920	8314	0
15320	7479	1
1323	2593	1
13308	13648	1
78	12989	1
7286	7333	0
2397	13775	1
14411	8744	1
9675	3670	1
14257	2549	0
4571	14047	0
5116	11675	0
1121	2311	1
8890	5004	0
9129	833	1
12093	9184	1
5180	6024	0
5859	793	1
8244	6261	0
671	710	1
16707	8771	0
855	926	1
8876	11648	0
9876	3772	1
9407	6451	1
9386	4912	1
285	1096	0
15185	12025	0
17358	81	1
7676	5991	1
3789	13723	0
7984	5125	0
6855	4527	1
3121	5902	1
15213	8554	1
814	13441	0
13125	2387	1
10113	3097	0
186	7458	0
1868	10802	0
2485	5	1
156	4860	0
5817	2685	1
17190	5082	1
12151	5763	1
443	9061	0
10254	8403	0
13738	8293	0
12558	14588	0
12641	3492	0
13615	1010	1
8523	3848	0
14065	11562	1
13342	3437	1
15230	5680	0
9864	624	1
10765	4782	0
10029	5426	1
8040	9798	1
3780	5573	0
3510	5436	0
9671	8932	1
2397	5655	1
15333	7062	1
1465	14548	0
3165	422	1
5642	13230	0
10550	2333	1
10158	6856	0
16963	9197	0
908	1261	1
7439	9878	0
5558	12289	0
1333	2609	1
2094	5421	0
14633	160	1
11972	14380	0
1371	966	1
8371	12506	0
5574	400	1
10015	13798	0
12083	5	1
11982	3853	1
12824	6543	1
4147	599	1
12501	1498	1
9738	11293	1
816	90	1
10122	4378	1
12592	7977	1
343	10261	0
11049	8509	0
3315	480	1
12494	3169	1
2801	7909	0
1820	3392	1
14435	1198	1
2468	12747	0
5084	5157	0
2023	767	1
2570	5065	0
7135	1528	0
2449	4665	1
7835	599	1
13385	1727	1
17816	3645	1
6874	566	1
17006	1110	1
6119	1506	1
1008	5	1
2756	1728	1
13701	8347	1
6117	1460	1
6483	1247	0
15732	10263	0
6595	7001	0
4665	8010	0
12357	8277	0
2555	182	1
5637	329	1
15823	5423	0
6042	6647	1
690	12519	0
16470	1776	1
790	12430	0
14259	5770	0
4185	782	0
7145	8533	1
4804	6349	0
15002	105	1
6841	1998	0
16470	3214	1
6486	7771	1
12347	486	1
12063	8	1
3865	6904	1
17068	8358	0
10930	2635	1
12674	2088	0
10153	1481	1
3464	9513	0
2302	14659	0
17620	10187	0
17386	4034	0
11327	9668	1
15109	951	1
1504	1804	1
2638	5869	0
6774	13257	0
5913	269	1
13785	5318	1
17029	5053	0
6486	1483	1
11173	9146	0
1982	5062	0
16923	12079	0
7196	2257	0
17816	1903	1
16990	12776	0
12305	13342	0
8087	942	1
4033	6926	0
14030	13377	1
15759	6460	0
947	231	1
4749	9524	0
11406	3642	0
10305	10218	0
3530	3570	1
15568	507	1
15528	4459	0
10836	6639	0
10404	2227	1
13755	2990	0
7265	1644	1
748	795	1
12197	12495	0
8513	467	1
2661	14221	0
3781	5	1
14811	8016	0
9756	7377	0
9612	8483	0
15918	349	1
11017	1301	1
151	76	1
14010	8905	1
5187	8176	0
839	3076	0
5192	5853	1
8079	4143	0
10948	2912	1
16208	7048	0
16645	7407	0
683	5	1
3530	62	1
17407	889	1
1664	4799	0
6118	488	0
14626	580	1
15150	14814	1
1295	2560	1
4629	9055	1
3585	3086	0
13146	2375	1
14054	4018	1
9002	1411	1
668	11061	0
12235	9366	0
1661	106	1
16264	956	0
4348	618	1
14935	14750	1
12555	5310	0
8435	10607	0
14500	3439	0
2389	4993	0
17116	7463	0
14425	1578	1
9671	242	0
5763	10457	0
14868	14715	0
13323	3262	0
11404	11970	0
2138	4120	1
8198	14612	0
6486	10675	0
15187	1379	0
11983	196	1
7289	6526	0
11077	5	1
3553	9184	0
9517	12	1
16239	13312	1
5084	118	0
16225	2940	1
7267	13264	0
16092	5841	1
9050	6421	0
6602	13388	0
6469	9448	0
5713	12418	1
15676	2929	0
14740	1322	0
13510	14451	1
10520	1198	1
3729	6696	1
13968	2987	0
17013	1472	1
8333	4614	1
13759	12493	0
8321	1802	0
4686	1860	1
8410	3885	1
1559	3543	0
5945	9388	0
16871	12082	0
12687	8183	1
7058	3867	0
11101	10	1
17699	6681	0
8335	11925	0
10183	8	1
14822	9952	0
12762	831	1
14571	4249	0
2243	5584	0
2133	4062	1
6187	92	0
1250	1211	1
14321	4009	1
12856	8	1
8814	1028	1
17167	4903	0
3115	5000	1
8091	4378	1
7455	11851	0
12497	234	0
5195	11708	0
7520	1146	0
4336	7475	0
13735	1124	1
13284	14087	0
10322	237	1
3271	8818	0
11493	1806	0
2875	490	1
15746	9045	1
12135	11738	1
2833	4380	0
15568	2627	1
14815	7266	1
6547	7077	0
13784	5	1
4665	2395	1
9619	6131	1
1307	2580	1
747	3846	0
14916	14068	0
2185	3198	1
7736	13139	1
296	105	1
7699	3844	1
10906	2645	0
13669	5978	1
6486	7885	1
10733	14463	0
3553	6565	1
13947	2850	1
14117	3583	0
9191	11682	0
890	4146	0
5407	1528	0
12762	8377	1
7599	1101	1
16880	3999	1
14815	9521	0
7521	6588	0
2732	5266	1
3060	12009	0
11874	5	1
6486	8055	1
8948	11143	1
1724	9341	0
7907	395	1
1028	12907	0
15969	9098	0
14962	1752	0
1608	5	1
2519	4826	1
10157	13833	0
2927	9327	0
13435	2423	1
15598	11769	1
5053	9740	1
8466	2476	0
6539	10288	0
3553	8969	0
10899	782	1
10710	499	1
8403	5182	1
11057	10268	0
10676	14749	0
4774	6720	0
14604	13750	0
10570	68	1
2678	10238	0
1119	103	1
16276	14316	0
3934	6435	1
8345	158	0
4099	240	1
11695	12544	0
9896	3406	0
3201	1117	1
3046	13167	0
14883	5	1
3684	641	1
10111	8525	0
14630	1808	0
13331	12	1
15789	3738	0
9662	2908	1
9828	2618	1
4728	4189	0
13182	10656	0
25	487	1
15935	14131	0
1631	3045	1
12703	793	1
1494	13118	0
12601	14283	0
1632	3047	1
12059	6229	0
14027	4860	0
4706	7345	0
15650	6011	1
5892	6872	1
12745	1273	0
11027	4696	1
9614	10880	1
3051	7966	0
8069	12127	1
1302	2575	1
14336	5874	1
85	4694	0
10029	3793	1
11317	3678	0
15012	9261	0
12297	1093	1
14820	13131	0
15428	1270	0
16585	3173	1
16339	13969	0
2811	343	1
4969	9189	1
948	5	1
1593	13959	1
7521	7809	1
13137	4127	1
16953	5409	1
329	309	1
12654	702	0
16732	1294	1
12762	462	0
4371	14119	0
17161	4031	1
16096	5	1
15087	2238	0
8430	357	0
15881	50	1
6025	3006	1
9607	5	1
6693	7583	0
12605	13412	0
14732	6	0
1306	9803	0
16985	5487	1
3957	14207	0
15129	14303	0
10408	9106	1
14604	1379	1
5076	9109	0
6405	4599	1
9872	13215	1
1570	2166	1
16093	9322	1
2468	252	1
3282	7923	0
5780	1205	0
1956	6992	0
16041	8690	0
15356	7045	0
14916	2575	1
6394	4116	0
10407	2214	0
11674	9889	0
17619	3747	1
13322	10308	0
15853	1701	0
14610	3051	0
9235	5	1
8467	5252	0
4243	2418	1
3005	7534	0
5187	8670	0
8175	11650	0
11831	1994	1
1676	5	1
7266	12907	0
4691	13752	0
9943	14494	0
9404	12404	0
12404	310	1
6476	2684	0
11070	259	1
1452	5	1
15877	14011	0
4956	6	1
9626	1110	1
13308	4017	0
16570	1774	1
1195	12039	0
8084	618	1
12449	617	1
5012	8	1
3465	9103	0
6254	10551	0
85	10985	1
10176	9109	0
5744	2467	0
7693	11319	0
9629	7773	0
6169	3430	0
12624	5490	0
14633	90	0
10353	3845	0
9989	1460	1
9459	14053	0
14004	13364	1
10901	264	1
2513	2576	1
5463	14375	0
8590	12029	0
6433	209	1
7437	9426	1
2219	4287	1
14604	1775	0
1990	6309	0
13154	543	1
1739	3193	1
114	15	1
5084	8261	1
16949	5398	1
10028	2509	0
13681	591	0
6998	10383	1
5011	4761	0
8435	2858	0
9963	3811	1
15082	8024	0
6324	8607	0
8516	6804	1
2086	6661	0
5238	10839	0
7273	2065	1
11654	3751	1
10225	942	0
2116	12171	0
13162	217	1
13209	5491	0
16498	9397	0
4827	349	1
1824	3234	1
9285	643	1
12762	1180	0
9821	2251	1
4912	12516	0
13121	5445	0
17777	5752	0
6274	6912	0
687	5	1
17427	10	1
13235	8632	0
7377	7681	0
15678	12127	0
10329	5768	0
13392	349	1
8470	6227	0
6586	9793	0
4937	11418	0
749	221	0
13187	14413	0
2184	2235	1
12701	3976	0
11775	14475	0
751	11596	0
14496	14356	0
14681	9771	0
3757	6725	1
17161	7981	0
12348	24	1
958	1026	1
12601	4036	1
7933	6663	0
6428	11956	0
5070	383	0
10855	13516	0
10923	288	1
4665	11730	0
12686	8	1
14435	3665	1
11784	4272	1
10029	8643	0
14539	9471	0
12962	13162	0
841	4208	0
12762	13069	0
11157	11251	0
14571	11132	0
5914	3919	1
3329	6096	0
10344	3032	0
5401	10161	0
7791	147	0
3289	5319	0
13184	8274	0
3059	486	1
13892	5650	1
16016	4680	0
3185	5984	1
15657	265	1
3	8293	1
2309	13766	1
15964	451	1
14013	4728	0
8254	631	1
8313	11269	0
14208	2896	0
10327	713	0
8092	3019	1
14921	890	0
17344	7301	0
7080	1728	1
8741	10930	0
13529	9294	1
6785	5405	1
16744	3294	0
7535	1466	1
2739	14334	0
16861	11077	0
4348	5687	0
12723	2771	0
5484	1472	1
454	8206	0
1287	2547	1
17165	13342	0
12154	7310	0
14535	1869	1
17509	793	1
13495	1066	1
4683	81	1
9483	11770	1
13120	5238	0
5780	13699	0
16424	2736	1
2266	4984	0
14890	811	1
16150	567	0
13347	4571	0
15877	12343	0
12978	1334	1
2563	4964	1
13528	2101	1
6256	9354	0
5084	8078	0
13701	14518	1
17805	4570	1
9256	11794	0
17388	368	1
7278	3220	0
900	14214	0
16283	13360	1
14713	7547	0
12762	9120	0
10264	95	1
10802	6239	1
6298	3840	1
2714	5040	0
3930	9666	0
14598	4218	1
906	10492	0
16337	13754	0
9520	651	1
17488	13721	0
10837	5	1
15288	10	1
954	158	1
10899	5841	0
7026	1247	1
807	866	1
12185	9900	0
12203	2572	0
461	458	1
3896	78	0
3407	4810	1
14705	8040	1
5021	10845	0
15721	253	1
11009	4060	1
15877	11845	1
12107	12966	0
14705	14811	0
2253	10676	0
5379	1087	0
6338	10	1
3645	1721	0
16094	3068	0
10588	3420	0
1202	14069	0
15874	9537	0
11063	8253	0
8457	12293	0
906	1752	1
7988	8941	0
12645	7203	0
13035	7044	0
6193	2148	0
15834	4733	0
14208	12143	0
11897	2690	1
5041	413	1
10715	5	1
17148	3783	0
4042	14005	1
279	4691	0
6052	4237	0
2987	5699	1
4777	4638	1
15957	4336	0
790	539	1
15955	8799	0
840	905	1
7456	8780	1
410	6371	0
17468	2390	0
11581	245	0
11918	3957	0
10463	274	1
3016	10651	0
13523	12279	0
968	13760	0
6486	11600	0
790	3941	1
12101	1305	1
11112	6079	0
12762	413	1
13188	13644	0
17774	7310	0
16575	11541	1
7384	13995	0
7618	762	0
12305	180	1
2322	5983	0
15562	3877	1
4459	13299	0
8031	5	1
8544	12758	1
10934	139	1
15919	5	1
16	10054	1
16936	10892	0
14815	14715	1
5686	3772	1
4779	8073	0
12798	11101	0
1127	2346	1
6668	13041	1
8223	8831	0
8984	9769	0
11972	261	0
9995	5739	0
16343	6504	1
11	2850	0
9424	1043	1
11766	9391	1
1976	3810	1
7753	9842	0
10890	3931	0
15845	269	1
12301	582	1
12762	4191	1
5833	1093	1
16945	1933	1
12396	4731	1
8226	12782	0
506	496	1
17297	3830	1
8401	10520	0
7272	1460	1
3752	581	0
11088	13499	1
12136	85	1
15934	2552	1
11144	5909	1
5531	11720	0
1552	3920	0
9281	884	1
13371	5103	1
6999	465	1
6005	4807	0
16358	11647	0
11269	9654	0
11638	349	1
1298	1653	1
10204	182	0
6486	12660	0
8283	2490	1
11152	6890	0
12098	3362	0
12521	9765	0
15365	3987	1
906	8598	0
5258	3572	1
7472	9486	0
873	5585	0
10998	4919	0
12672	13141	0
9775	4610	0
14703	1989	0
13142	5	1
15104	2234	0
8435	1293	0
7311	1263	1
16830	3552	1
15364	6518	0
14604	7444	1
3817	225	1
12887	8709	1
16185	304	1
10595	1179	1
1382	2662	1
17299	13327	0
14422	9917	0
17850	4593	1
17192	5853	1
9991	2255	1
15157	62	1
2908	5	1
9230	2056	0
1285	7844	0
12577	7198	0
16548	12845	0
584	533	1
3817	1331	0
16538	12319	0
6831	7212	0
13162	1130	1
14166	2019	1
265	18	1
3115	422	1
10214	2370	0
8488	1201	1
12762	8394	1
4885	6842	1
1957	599	1
12161	9279	1
5650	10564	1
14799	4278	1
12031	6347	0
4104	103	1
15445	5007	0
642	380	1
7445	3635	1
2772	10465	0
13701	1489	0
14789	564	1
11490	14352	1
7594	11766	0
10958	9894	0
4912	4285	0
14228	2383	1
1772	11730	0
881	14481	0
9516	2352	1
741	385	1
10675	1113	0
356	8993	0
16974	290	1
1016	5357	0
7857	11551	0
10520	8023	0
10911	14888	0
12583	5573	0
8788	12246	1
11451	4295	1
3030	7198	0
15045	13995	0
8252	3333	0
3724	5609	0
16593	8576	0
10520	2297	1
8950	304	1
6850	13649	0
2763	1110	1
13047	8838	1
17713	573	0
4895	4984	1
3187	9903	0
15939	12227	0
11063	14254	1
6956	1804	0
9567	979	0
790	4245	1
531	543	1
16057	1754	0
13053	10883	0
10737	3180	1
14916	2320	1
2	5791	0
2164	4174	1
10505	3993	1
5802	11386	0
7585	7904	0
14276	5772	1
2148	4128	1
8678	5473	1
8435	259	0
1728	1148	1
17248	3172	1
9620	7495	0
7968	10205	0
6705	5945	1
8718	7497	1
7434	3158	0
3770	6732	1
8568	5684	0
5402	1442	1
6671	8818	0
2397	9545	0
5350	5042	1
9880	3172	1
15073	3043	0
13243	10505	0
3215	4513	0
6486	1208	1
5850	5022	0
16051	856	0
14176	14158	0
8426	5294	0
15039	14938	0
17025	14256	0
14976	6047	0
9528	275	1
11593	2216	0
9105	2509	1
12583	4363	1
15700	4657	0
3822	7746	0
1107	435	0
2058	6847	1
5686	6040	0
6062	12900	0
4811	5	1
14815	952	1
17273	280	0
2764	1414	1
3189	14265	0
10647	6242	0
2450	2066	0
4402	11045	0
11636	12807	0
10029	855	1
16645	141	1
539	8396	0
2600	10005	0
11244	10848	0
12900	77	0
6293	8863	1
264	14944	0
14416	5570	0
11065	4901	1
16574	18	1
1816	11674	0
2053	385	1
15197	6084	0
14908	9408	0
5842	1912	1
250	12319	0
892	861	1
5920	5	1
3493	13746	0
12088	6704	0
9927	72	1
2614	13863	0
5947	10163	1
8321	5	1
1526	703	1
1764	2116	1
6122	4961	1
15949	1645	1
15047	11215	0
15813	7093	0
7735	83	1
2541	265	1
12120	72	1
16647	11785	0
9311	4577	0
15339	91	1
10537	6115	1
13732	5	1
6849	2280	0
3980	2758	0
17244	4719	1
6939	3714	0
6196	8402	0
10403	13044	1
16443	7593	1
16582	2420	0
2993	1196	1
5402	10249	1
4035	199	1
14843	13086	0
11309	3617	1
14838	7485	1
15724	6324	1
130	36	1
6372	10934	1
11917	5289	1
3170	11231	0
13735	8890	0
468	13758	0
8300	2342	1
16753	3211	0
12381	13811	0
13236	12571	0
13595	3199	0
13474	1581	1
8559	12769	0
16160	1708	1
8403	14218	0
817	525	1
9069	5415	0
832	894	1
1408	5	1
929	1013	0
15804	9229	0
15073	4864	1
1359	8792	0
650	9049	0
17365	7709	0
1121	2324	1
16316	10428	0
9890	13566	0
2167	10584	0
7657	6055	1
5387	436	1
15971	7942	1
7989	7633	0
16953	3259	1
8863	5783	0
4993	11272	1
7528	10280	1
316	4869	0
4529	7059	0
9811	1299	0
10773	13979	0
2740	9767	0
3037	299	0
14400	1928	1
17221	2929	0
15251	5	1
553	2424	0
4341	8251	1
14365	4761	0
8188	9456	1
15550	1938	0
7842	9971	1
8019	6147	0
16970	4721	1
2927	9058	0
5162	6279	0
6121	11369	0
1136	4086	1
3785	1826	0
15793	7041	0
11577	1553	0
13701	10940	0
10029	6580	0
4648	11063	0
17197	14701	0
9877	103	1
16462	12385	0
16237	5616	1
13010	14361	0
17582	2349	1
9372	12375	0
13639	12545	0
11268	12960	0
6609	9973	0
17769	14825	0
16499	498	0
1146	7161	0
10862	6410	1
16549	688	0
1384	7998	0
7183	12335	0
12816	2247	1
9723	7559	0
17692	11697	0
16304	2712	1
11675	5	1
8409	6263	1
17604	6460	1
11252	750	1
16534	13546	1
11989	12218	0
9368	6389	1
11643	8772	0
14878	14730	1
6056	103	1
159	85	1
16482	10961	0
14435	1444	0
17715	7156	0
9188	2067	0
17329	12737	0
771	816	1
11972	7725	0
12045	9199	0
11803	356	1
13059	4684	0
17331	5160	1
17856	4598	1
9859	4106	1
334	4088	0
13366	1563	1
8750	149	1
10843	36	0
13623	3745	0
12356	1397	0
9723	6409	0
3896	6915	1
12778	577	0
7107	8510	1
2927	1341	0
8431	9853	1
16221	1498	1
17697	410	1
14067	6022	0
7528	117	1
10121	1064	0
3900	6925	0
6486	9706	0
7475	9727	0
17816	1790	1
9095	800	0
17713	9363	0
11887	454	1
11511	10505	0
3274	6162	1
13815	676	1
4303	1122	1
8065	1628	0
17032	689	1
841	14000	0
7845	5563	1
15983	1814	0
13649	445	1
16247	74	1
12211	1109	1
8050	12927	0
4745	10707	1
2688	1865	1
5727	8018	0
9728	5	1
17851	10424	0
2171	1769	1
8612	13159	0
2927	506	1
784	5135	0
7359	255	0
8511	8972	0
14024	10230	1
5027	242	1
14879	1020	0
16092	14362	0
13304	13530	0
7573	81	1
2669	231	1
989	5408	0
3612	8263	0
16939	5253	1
4583	3535	1
8987	14722	0
10554	1307	0
6024	12435	0
14220	702	1
15983	2062	1
11467	5034	1
5950	14059	0
1220	10481	0
9142	5291	1
605	631	1
8308	250	0
6532	290	1
16696	641	1
15558	1109	1
4925	4121	1
2402	2715	1
13863	10421	0
13078	8849	1
10985	6991	1
17740	1899	1
1872	13255	0
15380	2357	1
3134	5913	1
10443	2586	0
10809	1845	1
11743	81	1
790	12915	0
9796	3355	1
3948	14298	0
11724	4958	0
13299	11432	0
12047	601	1
8140	11331	0
14254	7423	1
8625	11278	0
15735	14260	0
8784	13389	0
15674	6601	1
16518	3505	1
1248	2498	1
8313	363	0
13162	487	1
2514	1130	1
12476	1246	0
2929	7668	0
10919	388	0
7141	12465	0
7738	12798	0
14793	2118	1
8308	4106	0
7775	13313	0
16939	13257	0
15083	14635	0
9279	12996	1
5714	9035	0
6347	2787	0
2405	4604	1
15314	2536	0
17753	4544	1
12031	3842	1
10250	9774	0
7434	1477	1
11590	10619	1
17074	5901	0
4626	237	1
8230	1876	1
2173	73	1
10656	7750	1
592	614	1
11623	4980	0
13831	1578	1
694	1003	0
15283	583	1
6585	9120	0
16112	247	1
3024	348	0
6890	10274	0
10225	13566	0
1200	918	1
1203	2443	1
17404	1834	1
6664	9863	0
16057	6124	0
7318	2337	0
4836	14125	0
14175	11797	0
13969	2444	1
4558	5	1
7248	4156	0
9687	1842	1
1483	6210	0
15109	2676	0
1267	7938	0
555	437	1
14358	1970	0
3665	568	1
11222	90	1
2732	5267	1
14248	11752	1
15203	8355	0
3789	3288	1
1877	10875	0
4210	8459	0
5187	7384	0
11063	12118	0
424	418	1
3339	12613	0
17143	6063	0
4400	349	1
906	13239	0
7591	1626	1
13109	8179	1
11063	14221	1
4042	385	1
4643	2356	0
12716	4304	1
8549	8901	1
1476	4746	0
5885	9981	1
3364	1046	1
15052	6605	0
7474	7476	1
8161	3570	1
5040	14351	0
11845	4576	1
4610	7418	0
15468	3758	0
9877	10619	0
16379	1298	1
6454	6961	1
5695	3797	0
14100	9856	0
6372	2347	0
6226	4884	1
9311	14631	0
16725	4574	1
10778	2534	0
6669	8429	1
3337	8305	0
5941	2802	1
7905	159	1
16732	1024	1
4015	455	1
9914	7412	1
13701	976	0
978	900	1
7505	7134	0
11926	5327	1
7669	3080	1
9615	5	1
14479	3336	0
12762	10210	0
2075	13534	0
3711	5032	0
14339	2910	0
7476	930	0
1460	539	1
13544	564	1
8004	2159	0
2468	6846	1
1503	1093	1
9016	802	1
5861	11844	0
2816	2375	1
3515	3187	1
5654	299	1
8637	3876	0
17664	5030	0
10738	1869	0
11162	7252	1
2482	5	1
3686	14077	0
11841	3638	1
1898	5658	0
13735	10887	1
2613	5	1
14302	4347	0
6486	14214	0
17755	4551	1
5687	5	1
16796	14944	1
10553	90	1
15213	4330	1
6215	8382	0
12596	6084	0
14140	3884	0
7328	275	1
9359	8653	0
5237	13268	0
15992	5567	0
296	6346	0
4304	3007	1
17425	3405	0
1715	1895	0
790	4023	1
10409	10567	1
5891	10105	0
3617	4781	0
4257	7007	1
16691	2462	1
8792	3346	1
8704	9703	1
17713	1650	1
7173	4045	1
15095	6164	0
974	1045	1
14847	5741	0
6486	2763	0
13162	12346	0
3763	12	1
8452	13567	0
17627	290	1
8645	480	1
3832	743	1
2791	0	1
2397	13654	0
11016	6363	0
11923	1301	0
16767	7053	1
14852	4869	1
5725	14884	0
5327	7661	1
10050	13209	0
14984	14754	1
17200	5865	1
114	1791	0
9623	2498	1
16682	12893	0
5967	5	1
12260	10764	0
1100	9227	0
2146	103	1
3232	4794	1
1544	2857	1
15481	6055	0
13292	1612	0
897	514	1
9509	2388	0
6061	2976	0
10789	12047	0
7000	11382	0
10141	7419	0
16645	845	0
7993	14480	0
10654	6502	0
3700	651	1
9354	13151	1
6844	8	1
10333	5	1
5881	864	1
16456	11507	1
9052	681	1
16402	9135	0
14917	1835	1
784	6330	0
10180	10359	0
9071	8412	0
13478	2321	1
