userID	itemID	label
579	105	1
1263	56	0
1343	337	1
1204	1375	0
382	127	1
1447	321	1
1678	565	0
323	1500	1
596	8819	0
786	303	1
1074	7158	0
1317	293	1
1197	7476	0
511	9223	0
1278	184	1
411	632	1
1112	2306	0
1645	15	1
1848	515	0
388	511	1
1458	3696	0
1259	2498	0
1427	8693	0
386	8862	0
1835	5561	0
487	302	1
1559	1947	0
905	109	1
299	3820	0
1299	118	1
915	511	1
836	358	1
1286	113	1
866	4608	0
1035	5292	0
1174	8283	0
1185	6226	0
1050	7539	0
1189	3082	1
500	120	1
934	126	1
1552	930	0
515	708	1
1793	389	1
221	5542	0
1435	253	1
1427	114	1
1276	5675	0
1065	80	1
1832	184	1
998	4964	0
1499	7977	0
855	582	1
1022	1047	1
296	5112	0
113	531	1
992	6221	0
1195	2023	1
139	373	1
1821	6519	0
1782	6682	0
1774	8604	0
1238	8237	0
622	6284	0
1574	118	1
822	2261	0
390	1661	1
1320	334	0
1046	618	0
411	4635	0
543	2394	1
113	709	0
1846	118	1
1841	3040	0
350	476	1
1142	3027	1
543	268	1
1055	2905	1
1112	2975	1
1173	3238	0
1348	24	1
1659	2469	1
1592	2064	1
316	5509	0
1653	135	1
527	1231	1
1052	13	1
1026	2901	0
408	3660	0
1170	4596	0
1392	34	1
554	459	1
1681	9221	0
432	1760	1
1233	210	1
382	267	1
96	9278	0
1072	75	1
1369	3427	0
54	432	1
1243	118	1
1702	2419	0
1236	7689	0
71	47	1
24	34	1
988	1348	0
1522	238	1
1410	98	1
999	1849	0
359	3253	0
1224	3137	1
461	1012	0
360	3705	0
617	132	1
770	155	1
384	6760	0
553	1050	1
945	242	1
1217	42	1
161	5074	0
569	7924	0
1213	3513	0
1525	109	1
403	8102	0
109	4120	0
1549	399	0
1518	4024	0
1581	2689	0
631	1258	1
1720	5753	0
673	4377	0
190	3193	0
821	80	1
817	46	1
1305	115	1
572	7896	0
112	128	0
1273	52	1
1632	1740	1
912	2683	0
948	911	1
298	384	0
1750	2638	1
155	5634	0
1456	223	1
1236	55	1
493	302	1
913	7227	0
470	5440	0
845	2572	1
638	1459	1
405	1504	1
1007	2885	0
420	883	1
1223	389	1
687	4808	0
81	8263	0
1098	2116	1
793	539	1
1065	55	1
1047	874	1
1870	3837	1
1386	2529	0
1512	6937	0
617	525	1
1128	7624	0
124	2800	0
35	9188	0
1667	1606	1
1824	1494	1
1595	4883	0
1498	6814	0
1093	3781	0
529	6880	0
254	947	0
813	3131	0
1495	6091	0
1714	8249	0
588	192	1
462	79	1
1531	137	1
1394	7250	0
1380	8219	0
1222	127	1
1719	2353	1
26	185	1
329	1862	0
1665	76	1
912	418	1
154	962	0
753	3057	0
465	1823	1
461	329	1
6	88	1
424	46	1
1438	230	1
1595	3524	1
1741	1519	0
242	1033	0
1137	2802	0
1047	3980	0
952	1528	1
737	5621	0
1392	366	1
839	460	1
896	2321	1
319	1495	1
1852	118	1
1311	916	1
1252	1122	1
408	6824	0
995	6801	0
520	419	1
1443	5961	0
321	5376	0
407	2147	0
1758	105	1
1577	459	0
496	832	1
1692	212	1
1277	648	0
943	257	1
397	7142	0
69	9158	0
1382	4211	0
139	4332	0
1044	2896	1
271	1370	1
1585	3513	1
1323	4407	0
1734	5230	0
1293	1396	0
1045	795	1
1645	9092	0
831	2054	1
1856	9071	0
863	6035	0
1799	7851	0
175	772	1
1065	4248	0
1613	613	1
574	88	0
1804	4046	0
1404	468	1
416	5786	0
1123	1235	1
1516	3455	1
486	7974	0
128	1911	0
1621	4227	0
912	512	1
1149	3415	0
1444	524	1
471	8111	0
812	8419	0
940	6112	0
1470	4688	0
1053	30	1
1386	6269	0
564	1095	1
1540	1573	0
367	1303	1
604	118	1
399	8358	0
129	5633	0
546	376	1
1849	7761	0
1565	1214	0
1565	2423	1
158	1009	1
1226	184	1
336	146	0
1793	399	1
11	3037	0
45	8613	0
1268	1018	1
1809	209	1
70	2848	0
114	2436	0
1607	3005	0
1041	276	0
1441	118	1
892	78	1
84	453	1
1013	52	1
335	5828	0
819	1215	0
1622	387	0
1124	1578	0
355	37	1
714	133	1
1842	3811	1
405	1168	0
1603	118	1
1779	1711	1
560	6922	0
1148	9242	0
69	7858	0
527	3193	0
1496	223	1
1698	237	1
1379	16	1
990	1337	0
1632	1608	1
1308	8754	0
1791	1381	0
1636	1253	1
1448	2406	1
1698	132	1
586	55	1
966	1338	0
1093	7548	0
630	8998	0
250	107	1
1630	210	1
834	118	1
521	9234	0
100	732	1
1127	4365	0
585	5604	0
1423	4035	0
1202	3377	0
1387	8	1
1759	4242	0
1527	3466	1
838	2197	1
116	7116	0
587	135	1
461	277	1
1256	9020	0
816	1259	0
1446	3354	1
1451	4372	0
1457	2602	1
489	117	1
1448	2063	1
1728	194	1
1571	56	1
316	1484	1
1726	4102	0
811	4342	0
103	5818	0
193	960	0
1867	974	0
943	25	1
448	3174	0
89	5703	0
480	933	1
1069	9174	0
951	1808	0
670	1311	1
1585	3511	1
422	6684	0
1000	767	1
236	1027	0
103	751	1
1438	2643	0
1554	388	0
682	600	0
1057	8671	0
742	6224	0
382	1631	1
1777	231	1
939	6495	0
447	8434	0
95	8059	0
1241	206	1
311	752	1
304	117	1
48	36	1
610	4637	0
1441	109	1
37	333	1
145	102	1
1213	1103	1
640	230	1
61	487	1
1357	118	1
1413	6788	0
1013	714	1
169	7926	0
1410	96	1
240	2732	0
548	2065	0
1831	5737	0
1705	104	1
358	8582	0
1766	3719	1
1022	2195	0
1135	1461	1
6	83	1
1297	6067	0
1859	9079	0
422	1736	1
1003	47	1
972	1362	0
1666	9060	0
1451	3381	1
172	7044	0
181	5791	0
141	2535	0
1276	887	1
97	154	1
122	839	1
176	1062	1
740	883	1
1389	5263	0
543	522	1
710	96	1
413	8459	0
1180	895	0
1284	6334	0
46	16	1
1161	243	1
1573	5525	0
486	1875	1
1192	411	1
818	1477	1
382	1230	1
1125	24	1
1158	507	1
1235	2282	0
743	118	1
230	3428	0
1826	7238	0
1091	1667	1
1048	96	1
1446	3371	1
1700	1003	1
486	8486	0
1630	2315	0
1586	206	1
1319	4484	0
889	928	1
737	676	1
1000	1272	1
191	7192	0
1340	6508	0
1421	5410	0
301	3365	0
265	7814	0
711	793	1
239	184	1
1255	1450	0
